date,rainfall_mm,soil_moisture_percent,humidity_percent,river_level_m,temperature_c,flood_risk
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2025-02-11,78.87,31.17,80.3,5.81,31.91,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2022-06-24,71.51,26.55,88.6,5.33,26.17,1
2022-08-24,38.91,34.31,67.93,3.37,33.21,0
2024-09-28,23.31,44.16,84.71,3.36,36.92,0
2022-12-18,31.45,36.6,65.37,4.22,33.57,0
2022-12-22,33.04,24.89,66.11,5.02,40.0,0
2022-07-16,34.25,43.99,95.99,3.7,22.17,0
2023-10-31,31.9,31.67,65.94,3.63,21.92,0
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2021-01-11,115.28,36.45,67.28,8.25,13.75,1
2021-01-15,24.37,32.68,56.25,6.61,23.21,0
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2026-02-14,23.03,8.76,65.67,4.32,29.09,0
2021-07-03,29.0,40.37,74.69,2.42,27.03,0
2020-02-28,31.18,40.22,76.38,5.44,31.17,0
2021-11-02,9.14,39.26,83.51,4.8,25.15,0
2020-11-11,64.6,28.58,65.9,2.79,30.23,0
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2023-08-30,26.37,24.0,78.52,7.47,32.68,0
2025-12-03,11.95,22.97,56.92,7.76,28.64,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2024-09-23,72.71,7.95,87.69,6.7,21.98,1
2026-08-06,4.16,25.4,73.91,2.94,24.35,0
2026-07-12,19.03,23.13,80.59,4.11,23.23,0
2026-08-17,38.13,26.32,71.18,3.11,27.87,0
2025-01-19,6.78,42.74,71.99,3.63,26.79,0
2025-09-06,17.29,34.22,88.78,4.55,25.45,0
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2023-03-15,11.28,22.55,95.77,8.52,30.81,1
2021-07-01,39.63,31.01,61.01,4.17,21.45,0
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2025-09-07,27.06,29.4,65.09,3.45,23.64,0
2021-12-08,2.86,50.68,58.28,4.35,27.0,0
2021-12-02,15.34,39.58,76.66,2.67,29.66,0
2020-09-24,85.61,17.36,70.81,8.2,32.21,1
2025-06-14,50.01,33.39,81.66,4.43,26.08,0
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2020-10-20,37.56,28.16,73.82,5.54,31.18,0
2024-12-11,40.23,28.85,82.07,1.95,20.96,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2022-08-05,30.9,46.37,78.21,2.27,31.18,0
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2022-03-09,14.49,24.82,74.41,4.57,28.45,0
2025-07-03,20.7,24.83,82.74,5.67,31.71,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2023-12-02,117.84,50.54,90.9,6.62,24.79,1
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2020-05-23,12.58,13.69,72.53,5.03,29.54,0
2026-04-14,16.85,35.57,58.85,6.81,26.29,0
2026-02-17,28.97,32.82,55.74,2.5,31.58,0
2026-01-11,83.81,46.81,74.47,3.62,28.66,1
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2023-10-27,57.68,30.82,66.31,4.63,25.17,0
2025-10-25,14.89,22.51,84.95,4.83,33.46,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2023-11-24,10.06,30.25,79.54,6.25,28.45,0
2023-10-24,19.12,42.52,77.87,7.63,22.96,0
2026-03-13,38.4,25.46,78.36,7.78,24.06,0
2026-02-11,42.96,28.05,89.94,6.5,26.52,0
2024-01-14,67.47,20.58,93.95,7.57,30.15,1
2023-08-06,30.41,18.03,74.84,2.36,23.62,0
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2025-05-03,8.46,20.9,74.49,4.38,29.45,0
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2021-02-08,5.35,45.34,79.61,5.42,19.82,0
2020-08-31,68.67,20.25,77.36,5.94,27.13,0
2023-02-09,16.38,15.21,74.78,0.9,30.75,0
2025-09-22,23.37,27.75,88.77,6.28,23.06,0
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2022-03-19,45.64,24.87,82.03,3.27,21.78,0
2026-03-29,31.44,36.95,78.73,5.06,25.81,0
2021-12-10,73.39,42.03,80.2,5.1,23.02,0
2020-09-18,23.81,28.3,74.84,3.27,24.34,0
2024-07-15,67.36,22.51,78.27,3.26,33.67,0
2021-01-11,115.28,36.45,67.28,8.25,13.75,1
2025-12-29,43.04,29.19,77.69,3.39,25.12,0
2025-04-06,54.65,27.27,77.38,3.93,23.48,0
2022-01-23,14.9,36.59,85.15,4.17,20.81,0
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2025-11-26,15.7,30.16,73.29,6.68,29.16,0
2023-11-20,91.17,41.66,97.1,7.41,21.16,1
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2024-03-16,30.23,31.8,51.46,7.15,23.84,0
2024-10-20,7.18,39.2,86.84,3.53,26.23,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2025-10-08,36.32,26.06,69.69,5.09,29.91,0
2021-02-24,50.69,26.14,87.37,4.62,28.33,0
2021-02-04,31.86,17.09,77.02,6.01,26.01,0
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2026-03-15,5.75,23.93,79.07,4.15,26.46,0
2024-09-13,45.5,34.98,68.06,4.75,23.88,0
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2022-05-10,82.13,16.69,80.85,9.27,26.55,1
2020-08-18,55.5,23.35,69.16,4.86,20.25,0
2026-04-27,16.38,39.28,88.91,4.28,26.85,0
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2025-04-07,62.6,39.7,62.89,3.54,28.17,0
2024-01-14,67.47,20.58,93.95,7.57,30.15,1
2022-04-16,75.57,28.1,70.41,3.62,25.16,0
2020-04-11,33.88,34.25,88.1,8.76,24.53,1
2020-01-10,3.24,26.97,65.68,6.1,16.24,0
2025-08-11,31.44,19.92,63.45,5.57,30.01,0
2025-04-22,56.88,21.5,71.37,4.49,31.56,0
2020-09-25,25.69,34.86,66.75,4.41,25.63,0
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2024-07-22,11.77,23.26,80.3,3.67,36.7,0
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2022-09-01,9.5,31.65,73.28,5.75,19.71,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2021-07-18,8.61,16.08,67.45,0.0,23.67,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2022-11-27,70.49,45.4,69.79,4.67,35.95,1
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2023-04-19,12.36,40.23,54.55,3.21,29.59,0
2021-12-04,25.67,35.06,77.43,2.12,30.21,0
2026-02-18,65.35,46.51,92.87,5.32,28.26,1
2021-01-07,23.96,26.08,68.7,6.35,31.19,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2024-03-02,68.79,43.77,61.71,8.26,30.23,1
2023-11-18,15.58,38.34,66.49,6.73,34.33,0
2021-05-05,39.37,31.55,51.21,3.36,31.46,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2024-01-05,74.48,35.19,69.45,4.64,25.74,0
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2023-08-10,6.89,24.55,78.32,3.72,29.64,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2023-08-04,38.95,24.09,73.29,3.59,24.58,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2026-02-18,65.35,46.51,92.87,5.32,28.26,1
2025-05-07,7.86,9.72,88.69,4.83,24.96,0
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2026-01-24,39.38,15.08,63.93,4.56,26.1,0
2020-05-19,25.89,46.65,73.86,3.75,26.92,0
2022-09-06,26.38,5.0,89.98,0.76,25.59,0
2022-05-16,16.04,15.89,55.65,5.76,25.86,0
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2024-05-30,8.88,39.56,68.84,3.81,28.31,0
2023-06-29,35.06,48.19,76.39,4.79,31.25,0
2021-06-12,13.75,37.09,88.14,3.83,27.7,0
2025-10-04,29.34,34.57,95.14,3.93,30.89,0
2023-12-29,65.12,22.03,79.17,8.63,29.2,1
2025-08-27,6.93,23.78,87.81,6.73,25.83,0
2023-12-21,21.59,32.4,97.14,6.61,29.21,0
2022-07-30,56.75,31.25,86.33,7.03,27.79,0
2021-04-19,10.16,12.04,82.53,3.01,23.95,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2022-01-20,21.09,22.24,72.72,4.7,13.56,0
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2026-05-19,80.94,23.82,71.05,4.83,22.73,0
2020-04-11,33.88,34.25,88.1,8.76,24.53,1
2025-03-21,12.43,31.35,81.27,0.89,28.73,0
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2025-04-11,40.21,19.96,85.51,6.02,28.26,0
2023-04-29,68.0,30.2,73.26,3.71,20.47,0
2023-10-19,64.67,21.06,77.95,5.26,31.27,0
2021-06-18,9.98,26.65,84.72,5.97,25.66,0
2024-11-02,14.85,36.79,56.84,1.84,29.91,0
2021-06-07,38.72,33.51,94.17,6.05,19.08,0
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2025-05-12,62.25,27.72,68.22,0.48,27.0,0
2023-12-26,38.48,33.93,61.75,5.84,28.8,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2024-06-09,29.39,32.58,63.75,6.41,30.31,0
2023-07-02,26.69,6.96,60.76,3.38,24.91,0
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2026-09-17,35.51,10.48,85.44,9.18,30.9,1
2023-06-05,11.32,36.98,86.36,4.38,27.83,0
2024-06-11,17.18,21.16,80.61,3.52,36.34,0
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2022-10-02,13.08,32.1,82.85,5.89,33.85,0
2022-02-08,56.07,37.59,71.8,8.27,23.43,0
2023-04-30,6.32,15.34,88.39,3.34,17.77,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2026-03-19,19.72,45.72,67.9,2.87,23.12,0
2023-01-23,29.36,23.92,81.28,8.51,29.02,0
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2023-05-11,21.48,28.04,76.15,3.27,26.37,0
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2021-12-03,10.05,48.08,90.43,6.11,18.96,1
2020-05-29,7.67,41.06,65.35,7.33,23.45,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2022-01-24,19.59,40.27,76.08,6.48,29.51,0
2025-04-02,26.03,22.34,73.01,3.74,40.0,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2021-02-15,28.02,16.0,81.31,0.74,30.66,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2023-12-01,24.04,25.54,66.36,5.18,31.15,0
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2021-09-16,23.64,35.18,74.37,3.56,34.96,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2026-09-18,66.63,16.85,80.84,2.67,22.04,0
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2024-06-24,26.69,45.79,71.75,9.07,29.64,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2021-12-03,10.05,48.08,90.43,6.11,18.96,1
2026-03-05,59.96,27.34,82.02,4.32,24.52,0
2024-07-12,31.02,12.71,58.13,6.15,23.74,0
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2023-03-27,37.16,48.99,78.43,3.63,33.36,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2021-12-12,37.45,38.38,81.15,6.43,31.77,0
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2022-02-04,15.84,20.82,70.5,3.97,25.89,0
2021-03-04,14.93,28.04,65.9,5.08,32.0,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2024-05-12,2.45,31.48,81.93,4.16,29.61,0
2022-05-19,15.06,37.33,73.79,7.3,26.69,0
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2021-10-09,34.85,48.01,67.58,4.3,28.91,0
2020-04-30,11.49,13.83,88.66,4.86,26.16,0
2021-03-09,28.75,19.7,74.68,3.01,38.2,0
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2024-09-05,31.5,30.53,72.61,4.71,32.8,0
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2025-12-30,14.97,47.45,66.0,2.61,31.46,0
2022-03-02,55.71,35.4,77.34,9.24,32.92,0
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
2021-10-26,62.53,35.56,89.93,7.41,24.67,1
2023-01-28,44.75,30.83,69.56,5.36,28.14,0
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2024-07-09,37.07,38.77,58.95,5.1,27.17,0
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2024-11-09,46.8,39.59,79.97,3.49,39.04,0
2022-06-14,9.46,29.09,87.89,4.16,14.87,0
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2022-08-01,33.66,33.82,81.45,4.86,31.32,0
2020-12-15,81.8,34.32,81.09,2.91,16.83,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2023-11-13,13.62,16.79,67.04,2.04,34.02,0
2022-12-07,14.8,34.59,76.66,5.01,27.83,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2024-09-11,38.09,39.29,83.85,5.22,20.84,0
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2025-12-18,15.13,25.87,85.53,2.79,21.76,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2024-09-15,51.99,36.42,72.28,4.85,30.2,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2026-07-16,46.81,19.12,92.34,6.48,18.12,0
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2026-03-03,73.63,30.09,76.06,4.25,33.28,0
2021-10-26,62.53,35.56,89.93,7.41,24.67,1
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2024-11-01,100.33,18.09,63.41,2.46,21.49,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2026-08-15,17.96,11.61,67.0,5.51,27.29,0
2021-08-31,18.62,34.8,64.02,1.99,32.71,0
2024-03-26,23.82,47.07,73.55,3.17,27.93,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2021-08-09,15.45,28.66,90.05,3.75,27.99,0
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2021-06-20,7.5,37.44,78.63,1.42,22.3,0
2023-02-13,53.6,37.17,82.23,6.9,18.12,0
2024-10-16,8.65,17.91,86.57,5.03,24.6,0
2022-12-04,39.5,34.09,86.54,5.79,34.8,0
2025-07-28,23.41,44.72,67.12,7.68,23.69,0
2023-04-24,5.0,44.12,65.13,2.1,32.48,0
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2020-05-02,26.14,27.51,81.87,6.77,16.31,0
2022-02-16,40.56,40.82,69.45,2.26,18.21,0
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2022-05-24,21.26,35.34,78.89,6.82,34.87,0
2020-05-05,51.46,36.23,81.6,8.07,21.09,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2026-09-26,80.64,29.78,70.2,10.7,21.11,1
2021-10-30,13.06,40.29,85.32,4.81,34.79,0
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2022-11-11,9.27,26.25,67.05,5.01,30.07,0
2022-07-10,17.97,15.93,75.09,3.91,28.71,0
2020-01-05,69.75,35.01,80.01,2.34,25.63,0
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2024-12-07,11.53,43.18,71.17,4.93,30.21,0
2023-04-22,23.56,27.19,82.88,0.0,31.73,0
2026-02-18,65.35,46.51,92.87,5.32,28.26,1
2021-08-24,65.88,30.98,78.95,3.02,19.19,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2022-06-16,46.91,36.56,81.01,5.95,26.64,0
2025-09-20,35.29,53.65,82.29,6.51,35.13,0
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2023-05-10,78.75,16.44,64.75,3.32,23.92,0
2022-10-22,23.14,36.39,70.11,1.54,38.26,0
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2026-11-02,52.11,33.99,66.81,6.02,33.37,0
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2021-07-02,60.58,30.41,53.47,3.9,34.28,0
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2025-04-25,35.38,23.37,89.93,4.95,22.06,0
2021-07-16,24.09,11.79,66.54,3.6,21.58,0
2026-09-17,35.51,10.48,85.44,9.18,30.9,1
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2022-04-03,33.13,33.75,71.92,1.61,35.95,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2024-01-19,38.44,14.14,66.62,3.3,26.24,0
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2020-06-09,64.58,15.56,72.17,5.26,19.25,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2024-11-08,14.05,15.59,63.46,4.35,18.97,0
2023-12-02,117.84,50.54,90.9,6.62,24.79,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2025-06-22,27.22,29.59,85.72,5.33,23.46,0
2021-08-19,51.25,36.89,100.0,4.47,15.04,0
2025-03-30,7.02,39.02,78.47,5.0,25.21,0
2025-12-13,67.8,28.53,70.24,6.61,27.21,0
2020-05-13,101.95,27.17,74.43,6.6,28.98,0
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2022-06-24,71.51,26.55,88.6,5.33,26.17,1
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2022-10-31,9.91,23.75,59.97,4.27,30.07,0
2026-08-21,10.59,15.35,68.74,3.41,27.27,0
2020-07-16,15.6,5.0,63.79,3.71,34.29,0
2023-04-13,7.68,7.92,70.67,3.28,28.38,0
2022-01-06,25.55,41.91,89.68,6.04,28.28,0
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2021-09-27,83.4,30.16,81.63,5.46,24.25,0
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2020-11-10,36.73,36.86,83.52,3.64,23.44,0
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2023-01-21,19.5,37.61,85.85,2.81,24.51,0
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2023-01-31,7.86,21.24,84.26,2.46,19.31,0
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2026-05-10,14.73,20.06,71.68,3.87,24.15,0
2023-07-28,41.12,18.97,76.5,3.7,29.42,0
2020-01-17,15.08,33.7,82.98,7.12,35.98,0
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2022-05-07,80.84,30.23,79.75,5.35,24.87,0
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2022-10-10,30.54,46.7,73.17,4.98,24.81,0
2020-08-21,22.85,36.69,75.12,2.74,26.98,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2021-08-12,25.74,24.11,89.95,5.38,30.16,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2024-11-15,9.68,29.32,79.87,3.21,35.69,0
2023-01-06,12.82,33.67,77.81,7.88,32.38,0
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2022-10-03,27.29,28.4,71.73,1.3,37.67,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2023-07-03,12.39,26.39,94.12,4.22,19.51,0
2024-05-26,17.65,18.53,63.32,1.67,29.44,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2023-09-24,12.69,27.72,78.96,4.42,29.55,0
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2020-06-15,70.01,28.09,82.47,4.94,29.79,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2022-10-06,52.16,26.46,60.96,2.7,23.55,0
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2026-01-11,83.81,46.81,74.47,3.62,28.66,1
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2026-05-05,52.84,54.41,75.31,5.2,20.6,0
2020-04-14,23.54,33.86,80.92,3.87,22.2,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2020-09-22,22.98,32.64,65.22,2.55,35.44,0
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2024-02-27,37.56,30.02,75.81,7.66,21.64,0
2024-09-30,25.81,28.42,63.12,4.42,25.56,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2024-11-18,10.33,42.12,78.31,2.06,28.02,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2023-04-28,1.97,20.07,74.9,4.33,24.07,0
2026-07-06,42.02,18.36,63.02,5.93,28.82,0
2024-11-04,3.39,18.66,83.98,3.13,31.64,0
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2025-12-04,23.34,27.62,81.18,7.43,25.8,0
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2021-05-18,112.8,42.54,81.17,8.15,22.39,1
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2025-11-27,22.57,31.43,74.34,5.47,29.78,0
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2021-10-16,70.33,27.99,72.85,6.88,29.68,0
2020-10-02,5.64,22.92,78.39,2.08,29.88,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2025-02-24,99.83,31.82,81.84,9.06,32.12,1
2025-03-12,35.17,35.1,81.43,3.96,24.19,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2025-08-28,13.56,11.6,87.16,4.3,27.16,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2021-05-27,39.78,34.99,81.1,5.04,22.71,0
2025-04-27,34.15,26.85,89.79,4.43,30.83,0
2024-12-29,32.13,16.46,58.35,7.75,34.62,0
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
2021-04-07,64.79,9.01,72.36,8.16,29.88,1
2020-06-01,50.8,27.69,78.14,4.22,26.73,0
